,market_ticker,end_period_ts,mean_dollars,previous_dollars,open_interest_fp,volume_fp,open_dollars,close_dollars,high_dollars,low_dollars,ask_close_dollars,bid_close_dollars,ask_high_dollars,bid_high_dollars,ask_low_dollars,bid_low_dollars,ask_open_dollars,bid_open_dollars,price,yes_ask,yes_bid
45,KXMLBGAME-26MAY201510TEXCOL-TEX,1779303600,0.54,0.55,296667.35,181533.24,0.54,0.54,0.55,0.53,0.54,0.53,0.55,0.54,0.54,0.53,0.55,0.54,"{'close_dollars': '0.5400', 'high_dollars': '0.5500', 'low_dollars': '0.5300', 'mean_dollars': '0.5400', 'open_dollars': '0.5400', 'previous_dollars': '0.5500'}","{'close_dollars': '0.5400', 'high_dollars': '0.5500', 'low_dollars': '0.5400', 'open_dollars': '0.5500'}","{'close_dollars': '0.5300', 'high_dollars': '0.5400', 'low_dollars': '0.5300', 'open_dollars': '0.5400'}"
46,KXMLBGAME-26MAY201510TEXCOL-TEX,1779307200,0.4435,0.54,1079749.03,945061.02,0.54,0.39,0.55,0.35,0.39,0.38,0.55,0.53,0.36,0.34,0.54,0.53,"{'close_dollars': '0.3900', 'high_dollars': '0.5500', 'low_dollars': '0.3500', 'mean_dollars': '0.4435', 'open_dollars': '0.5400', 'previous_dollars': '0.5400'}","{'close_dollars': '0.3900', 'high_dollars': '0.5500', 'low_dollars': '0.3600', 'open_dollars': '0.5400'}","{'close_dollars': '0.3800', 'high_dollars': '0.5300', 'low_dollars': '0.3400', 'open_dollars': '0.5300'}"
47,KXMLBGAME-26MAY201510TEXCOL-TEX,1779310800,0.5849,0.39,1610121.98,1167511.50,0.39,0.33,0.78,0.27,0.33,0.32,0.78,0.77,0.29,0.27,0.39,0.38,"{'close_dollars': '0.3300', 'high_dollars': '0.7800', 'low_dollars': '0.2700', 'mean_dollars': '0.5849', 'open_dollars': '0.3900', 'previous_dollars': '0.3900'}","{'close_dollars': '0.3300', 'high_dollars': '0.7800', 'low_dollars': '0.2900', 'open_dollars': '0.3900'}","{'close_dollars': '0.3200', 'high_dollars': '0.7700', 'low_dollars': '0.2700', 'open_dollars': '0.3800'}"
48,KXMLBGAME-26MAY201510TEXCOL-TEX,1779314400,0.4198,0.33,1906749.27,2079115.81,0.33,0.8,0.91,0.08,0.81,0.8,0.91,0.9,0.1,0.07,0.33,0.32,"{'close_dollars': '0.8000', 'high_dollars': '0.9100', 'low_dollars': '0.0800', 'mean_dollars': '0.4198', 'open_dollars': '0.3300', 'previous_dollars': '0.3300'}","{'close_dollars': '0.8100', 'high_dollars': '0.9100', 'low_dollars': '0.1000', 'open_dollars': '0.3300'}","{'close_dollars': '0.8000', 'high_dollars': '0.9000', 'low_dollars': '0.0700', 'open_dollars': '0.3200'}"
49,KXMLBGAME-26MAY201510TEXCOL-TEX,1779318000,0.9419,0.8,1853179.33,475925.27,0.81,0.99,0.99,0.44,1.0,0.99,1.0,0.99,0.78,0.44,0.81,0.8,"{'close_dollars': '0.9900', 'high_dollars': '0.9900', 'low_dollars': '0.4400', 'mean_dollars': '0.9419', 'open_dollars': '0.8100', 'previous_dollars': '0.8000'}","{'close_dollars': '1.0000', 'high_dollars': '1.0000', 'low_dollars': '0.7800', 'open_dollars': '0.8100'}","{'close_dollars': '0.9900', 'high_dollars': '0.9900', 'low_dollars': '0.4400', 'open_dollars': '0.8000'}"
50,KXMLBGAME-26MAY201510TEXCOL-COL,1779285600,0.46,0.46,8080.39,1839.13,0.46,0.46,0.46,0.45,0.46,0.45,0.46,0.45,0.46,0.45,0.46,0.45,"{'close_dollars': '0.4600', 'high_dollars': '0.4600', 'low_dollars': '0.4500', 'mean_dollars': '0.4600', 'open_dollars': '0.4600', 'previous_dollars': '0.4600'}","{'close_dollars': '0.4600', 'high_dollars': '0.4600', 'low_dollars': '0.4600', 'open_dollars': '0.4600'}","{'close_dollars': '0.4500', 'high_dollars': '0.4500', 'low_dollars': '0.4500', 'open_dollars': '0.4500'}"
51,KXMLBGAME-26MAY201510TEXCOL-COL,1779289200,0.46,0.46,25235.87,17155.48,0.45,0.46,0.46,0.45,0.46,0.45,0.46,0.45,0.46,0.45,0.46,0.45,"{'close_dollars': '0.4600', 'high_dollars': '0.4600', 'low_dollars': '0.4500', 'mean_dollars': '0.4600', 'open_dollars': '0.4500', 'previous_dollars': '0.4600'}","{'close_dollars': '0.4600', 'high_dollars': '0.4600', 'low_dollars': '0.4600', 'open_dollars': '0.4600'}","{'close_dollars': '0.4500', 'high_dollars': '0.4500', 'low_dollars': '0.4500', 'open_dollars': '0.4500'}"
52,KXMLBGAME-26MAY201510TEXCOL-COL,1779292800,0.4599,0.46,27163.96,1928.09,0.46,0.46,0.46,0.45,0.46,0.45,0.46,0.45,0.46,0.45,0.46,0.45,"{'close_dollars': '0.4600', 'high_dollars': '0.4600', 'low_dollars': '0.4500', 'mean_dollars': '0.4599', 'open_dollars': '0.4600', 'previous_dollars': '0.4600'}","{'close_dollars': '0.4600', 'high_dollars': '0.4600', 'low_dollars': '0.4600', 'open_dollars': '0.4600'}","{'close_dollars': '0.4500', 'high_dollars': '0.4500', 'low_dollars': '0.4500', 'open_dollars': '0.4500'}"
53,KXMLBGAME-26MAY201510TEXCOL-COL,1779296400,0.4598,0.46,29050.31,1886.35,0.45,0.46,0.46,0.45,0.46,0.45,0.46,0.45,0.46,0.45,0.46,0.45,"{'close_dollars': '0.4600', 'high_dollars': '0.4600', 'low_dollars': '0.4500', 'mean_dollars': '0.4598', 'open_dollars': '0.4500', 'previous_dollars': '0.4600'}","{'close_dollars': '0.4600', 'high_dollars': '0.4600', 'low_dollars': '0.4600', 'open_dollars': '0.4600'}","{'close_dollars': '0.4500', 'high_dollars': '0.4500', 'low_dollars': '0.4500', 'open_dollars': '0.4500'}"
54,KXMLBGAME-26MAY201510TEXCOL-COL,1779300000,0.4676,0.46,35446.01,7706.32,0.46,0.47,0.47,0.46,0.47,0.46,0.47,0.46,0.46,0.45,0.46,0.45,"{'close_dollars': '0.4700', 'high_dollars': '0.4700', 'low_dollars': '0.4600', 'mean_dollars': '0.4676', 'open_dollars': '0.4600', 'previous_dollars': '0.4600'}","{'close_dollars': '0.4700', 'high_dollars': '0.4700', 'low_dollars': '0.4600', 'open_dollars': '0.4600'}","{'close_dollars': '0.4600', 'high_dollars': '0.4600', 'low_dollars': '0.4500', 'open_dollars': '0.4500'}"
55,KXMLBGAME-26MAY201510TEXCOL-COL,1779303600,0.4698,0.47,53539.07,18093.06,0.47,0.47,0.47,0.46,0.47,0.46,0.47,0.46,0.47,0.46,0.47,0.46,"{'close_dollars': '0.4700', 'high_dollars': '0.4700', 'low_dollars': '0.4600', 'mean_dollars': '0.4698', 'open_dollars': '0.4700', 'previous_dollars': '0.4700'}","{'close_dollars': '0.4700', 'high_dollars': '0.4700', 'low_dollars': '0.4700', 'open_dollars': '0.4700'}","{'close_dollars': '0.4600', 'high_dollars': '0.4600', 'low_dollars': '0.4600', 'open_dollars': '0.4600'}"
56,KXMLBGAME-26MAY201510TEXCOL-COL,1779307200,0.5422,0.47,273963.60,264362.42,0.47,0.62,0.66,0.46,0.62,0.61,0.66,0.64,0.46,0.43,0.47,0.46,"{'close_dollars': '0.6200', 'high_dollars': '0.6600', 'low_dollars': '0.4600', 'mean_dollars': '0.5422', 'open_dollars': '0.4700', 'previous_dollars': '0.4700'}","{'close_dollars': '0.6200', 'high_dollars': '0.6600', 'low_dollars': '0.4600', 'open_dollars': '0.4700'}","{'close_dollars': '0.6100', 'high_dollars': '0.6400', 'low_dollars': '0.4300', 'open_dollars': '0.4600'}"
57,KXMLBGAME-26MAY201510TEXCOL-COL,1779310800,0.3981,0.62,515338.65,607535.31,0.62,0.68,0.71,0.19,0.68,0.67,0.72,0.7,0.23,0.19,0.62,0.61,"{'close_dollars': '0.6800', 'high_dollars': '0.7100', 'low_dollars': '0.1900', 'mean_dollars': '0.3981', 'open_dollars': '0.6200', 'previous_dollars': '0.6200'}","{'close_dollars': '0.6800', 'high_dollars': '0.7200', 'low_dollars': '0.2300', 'open_dollars': '0.6200'}","{'close_dollars': '0.6700', 'high_dollars': '0.7000', 'low_dollars': '0.1900', 'open_dollars': '0.6100'}"
58,KXMLBGAME-26MAY201510TEXCOL-COL,1779314400,0.5426,0.68,814980.36,956545.01,0.67,0.2,0.91,0.08,0.2,0.18,0.92,0.9,0.1,0.08,0.68,0.67,"{'close_dollars': '0.2000', 'high_dollars': '0.9100', 'low_dollars': '0.0800', 'mean_dollars': '0.5426', 'open_dollars': '0.6700', 'previous_dollars': '0.6800'}","{'close_dollars': '0.2000', 'high_dollars': '0.9200', 'low_dollars': '0.1000', 'open_dollars': '0.6800'}","{'close_dollars': '0.1800', 'high_dollars': '0.9000', 'low_dollars': '0.0800', 'open_dollars': '0.6700'}"
59,KXMLBGAME-26MAY201510TEXCOL-COL,1779318000,0.1102,0.2,905931.40,187948.56,0.2,0.01,0.33,0.01,0.01,0.0,0.33,0.32,0.01,0.0,0.2,0.18,"{'close_dollars': '0.0100', 'high_dollars': '0.3300', 'low_dollars': '0.0100', 'mean_dollars': '0.1102', 'open_dollars': '0.2000', 'previous_dollars': '0.2000'}","{'close_dollars': '0.0100', 'high_dollars': '0.3300', 'low_dollars': '0.0100', 'open_dollars': '0.2000'}","{'close_dollars': '0.0000', 'high_dollars': '0.3200', 'low_dollars': '0.0000', 'open_dollars': '0.1800'}"
60,KXMLBGAME-26MAY201340HOUMIN-MIN,1779278400,0.6,0.6,36809.42,1475.42,0.6,0.6,0.6,0.6,0.6,0.59,0.6,0.59,0.6,0.59,0.6,0.59,"{'close_dollars': '0.6000', 'high_dollars': '0.6000', 'low_dollars': '0.6000', 'mean_dollars': '0.6000', 'open_dollars': '0.6000', 'previous_dollars': '0.6000'}","{'close_dollars': '0.6000', 'high_dollars': '0.6000', 'low_dollars': '0.6000', 'open_dollars': '0.6000'}","{'close_dollars': '0.5900', 'high_dollars': '0.5900', 'low_dollars': '0.5900', 'open_dollars': '0.5900'}"
61,KXMLBGAME-26MAY201340HOUMIN-MIN,1779282000,0.5987,0.6,44304.17,7494.75,0.6,0.6,0.6,0.59,0.6,0.59,0.6,0.59,0.6,0.59,0.6,0.59,"{'close_dollars': '0.6000', 'high_dollars': '0.6000', 'low_dollars': '0.5900', 'mean_dollars': '0.5987', 'open_dollars': '0.6000', 'previous_dollars': '0.6000'}","{'close_dollars': '0.6000', 'high_dollars': '0.6000', 'low_dollars': '0.6000', 'open_dollars': '0.6000'}","{'close_dollars': '0.5900', 'high_dollars': '0.5900', 'low_dollars': '0.5900', 'open_dollars': '0.5900'}"
62,KXMLBGAME-26MAY201340HOUMIN-MIN,1779285600,0.5837,0.6,53990.24,9717.07,0.6,0.58,0.6,0.57,0.58,0.57,0.6,0.59,0.58,0.57,0.6,0.59,"{'close_dollars': '0.5800', 'high_dollars': '0.6000', 'low_dollars': '0.5700', 'mean_dollars': '0.5837', 'open_dollars': '0.6000', 'previous_dollars': '0.6000'}","{'close_dollars': '0.5800', 'high_dollars': '0.6000', 'low_dollars': '0.5800', 'open_dollars': '0.6000'}","{'close_dollars': '0.5700', 'high_dollars': '0.5900', 'low_dollars': '0.5700', 'open_dollars': '0.5900'}"
63,KXMLBGAME-26MAY201340HOUMIN-MIN,1779289200,0.58,0.58,112053.56,58063.32,0.58,0.58,0.58,0.58,0.58,0.57,0.58,0.57,0.58,0.57,0.58,0.57,"{'close_dollars': '0.5800', 'high_dollars': '0.5800', 'low_dollars': '0.5800', 'mean_dollars': '0.5800', 'open_dollars': '0.5800', 'previous_dollars': '0.5800'}","{'close_dollars': '0.5800', 'high_dollars': '0.5800', 'low_dollars': '0.5800', 'open_dollars': '0.5800'}","{'close_dollars': '0.5700', 'high_dollars': '0.5700', 'low_dollars': '0.5700', 'open_dollars': '0.5700'}"
64,KXMLBGAME-26MAY201340HOUMIN-MIN,1779292800,0.58,0.58,160836.04,48977.03,0.58,0.58,0.58,0.57,0.58,0.57,0.58,0.57,0.58,0.57,0.58,0.57,"{'close_dollars': '0.5800', 'high_dollars': '0.5800', 'low_dollars': '0.5700', 'mean_dollars': '0.5800', 'open_dollars': '0.5800', 'previous_dollars': '0.5800'}","{'close_dollars': '0.5800', 'high_dollars': '0.5800', 'low_dollars': '0.5800', 'open_dollars': '0.5800'}","{'close_dollars': '0.5700', 'high_dollars': '0.5700', 'low_dollars': '0.5700', 'open_dollars': '0.5700'}"
65,KXMLBGAME-26MAY201340HOUMIN-MIN,1779296400,0.5795,0.58,190885.69,30088.65,0.58,0.57,0.58,0.57,0.57,0.56,0.58,0.57,0.57,0.56,0.58,0.57,"{'close_dollars': '0.5700', 'high_dollars': '0.5800', 'low_dollars': '0.5700', 'mean_dollars': '0.5795', 'open_dollars': '0.5800', 'previous_dollars': '0.5800'}","{'close_dollars': '0.5700', 'high_dollars': '0.5800', 'low_dollars': '0.5700', 'open_dollars': '0.5800'}","{'close_dollars': '0.5600', 'high_dollars': '0.5700', 'low_dollars': '0.5600', 'open_dollars': '0.5700'}"
66,KXMLBGAME-26MAY201340HOUMIN-MIN,1779300000,0.5702,0.57,336573.13,154071.99,0.57,0.57,0.65,0.44,0.57,0.56,0.65,0.64,0.48,0.44,0.57,0.56,"{'close_dollars': '0.5700', 'high_dollars': '0.6500', 'low_dollars': '0.4400', 'mean_dollars': '0.5702', 'open_dollars': '0.5700', 'previous_dollars': '0.5700'}","{'close_dollars': '0.5700', 'high_dollars': '0.6500', 'low_dollars': '0.4800', 'open_dollars': '0.5700'}","{'close_dollars': '0.5600', 'high_dollars': '0.6400', 'low_dollars': '0.4400', 'open_dollars': '0.5600'}"
67,KXMLBGAME-26MAY201340HOUMIN-MIN,1779303600,0.6186,0.57,498342.99,238158.72,0.57,0.88,0.9,0.43,0.89,0.88,0.9,0.89,0.43,0.42,0.57,0.56,"{'close_dollars': '0.8800', 'high_dollars': '0.9000', 'low_dollars': '0.4300', 'mean_dollars': '0.6186', 'open_dollars': '0.5700', 'previous_dollars': '0.5700'}","{'close_dollars': '0.8900', 'high_dollars': '0.9000', 'low_dollars': '0.4300', 'open_dollars': '0.5700'}","{'close_dollars': '0.8800', 'high_dollars': '0.8900', 'low_dollars': '0.4200', 'open_dollars': '0.5600'}"
68,KXMLBGAME-26MAY201340HOUMIN-MIN,1779307200,0.9414,0.88,681784.42,375298.12,0.88,0.99,0.99,0.87,1.0,0.99,1.0,0.99,0.88,0.86,0.89,0.88,"{'close_dollars': '0.9900', 'high_dollars': '0.9900', 'low_dollars': '0.8700', 'mean_dollars': '0.9414', 'open_dollars': '0.8800', 'previous_dollars': '0.8800'}","{'close_dollars': '1.0000', 'high_dollars': '1.0000', 'low_dollars': '0.8800', 'open_dollars': '0.8900'}","{'close_dollars': '0.9900', 'high_dollars': '0.9900', 'low_dollars': '0.8600', 'open_dollars': '0.8800'}"
69,KXMLBGAME-26MAY201340HOUMIN-MIN,1779310800,0.99,0.99,681784.42,1936.17,0.99,0.99,0.99,0.99,1.0,0.0,1.0,0.99,1.0,0.0,1.0,0.99,"{'close_dollars': '0.9900', 'high_dollars': '0.9900', 'low_dollars': '0.9900', 'mean_dollars': '0.9900', 'open_dollars': '0.9900', 'previous_dollars': '0.9900'}","{'close_dollars': '1.0000', 'high_dollars': '1.0000', 'low_dollars': '1.0000', 'open_dollars': '1.0000'}","{'close_dollars': '0.0000', 'high_dollars': '0.9900', 'low_dollars': '0.0000', 'open_dollars': '0.9900'}"
70,KXMLBGAME-26MAY201340HOUMIN-HOU,1779278400,0.4197,0.42,13144.23,323.82,0.42,0.42,0.42,0.41,0.42,0.41,0.42,0.41,0.42,0.41,0.42,0.41,"{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4100', 'mean_dollars': '0.4197', 'open_dollars': '0.4200', 'previous_dollars': '0.4200'}","{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4200', 'open_dollars': '0.4200'}","{'close_dollars': '0.4100', 'high_dollars': '0.4100', 'low_dollars': '0.4100', 'open_dollars': '0.4100'}"
71,KXMLBGAME-26MAY201340HOUMIN-HOU,1779282000,0.42,0.42,15958.19,2863.96,0.42,0.42,0.42,0.42,0.42,0.41,0.42,0.41,0.42,0.41,0.42,0.41,"{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4200', 'mean_dollars': '0.4200', 'open_dollars': '0.4200', 'previous_dollars': '0.4200'}","{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4200', 'open_dollars': '0.4200'}","{'close_dollars': '0.4100', 'high_dollars': '0.4100', 'low_dollars': '0.4100', 'open_dollars': '0.4100'}"
72,KXMLBGAME-26MAY201340HOUMIN-HOU,1779285600,0.4276,0.42,21556.91,5604.72,0.42,0.43,0.43,0.42,0.43,0.42,0.43,0.42,0.42,0.41,0.42,0.41,"{'close_dollars': '0.4300', 'high_dollars': '0.4300', 'low_dollars': '0.4200', 'mean_dollars': '0.4276', 'open_dollars': '0.4200', 'previous_dollars': '0.4200'}","{'close_dollars': '0.4300', 'high_dollars': '0.4300', 'low_dollars': '0.4200', 'open_dollars': '0.4200'}","{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4100', 'open_dollars': '0.4100'}"
73,KXMLBGAME-26MAY201340HOUMIN-HOU,1779289200,0.43,0.43,26321.73,4767.10,0.43,0.43,0.43,0.42,0.43,0.42,0.43,0.42,0.43,0.42,0.43,0.42,"{'close_dollars': '0.4300', 'high_dollars': '0.4300', 'low_dollars': '0.4200', 'mean_dollars': '0.4300', 'open_dollars': '0.4300', 'previous_dollars': '0.4300'}","{'close_dollars': '0.4300', 'high_dollars': '0.4300', 'low_dollars': '0.4300', 'open_dollars': '0.4300'}","{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4200', 'open_dollars': '0.4200'}"
74,KXMLBGAME-26MAY201340HOUMIN-HOU,1779292800,0.43,0.43,34255.97,7936.24,0.43,0.43,0.43,0.42,0.43,0.42,0.43,0.42,0.43,0.42,0.43,0.42,"{'close_dollars': '0.4300', 'high_dollars': '0.4300', 'low_dollars': '0.4200', 'mean_dollars': '0.4300', 'open_dollars': '0.4300', 'previous_dollars': '0.4300'}","{'close_dollars': '0.4300', 'high_dollars': '0.4300', 'low_dollars': '0.4300', 'open_dollars': '0.4300'}","{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4200', 'open_dollars': '0.4200'}"
75,KXMLBGAME-26MAY201340HOUMIN-HOU,1779296400,0.43,0.43,54519.91,20369.94,0.43,0.44,0.44,0.42,0.44,0.43,0.44,0.43,0.43,0.42,0.43,0.42,"{'close_dollars': '0.4400', 'high_dollars': '0.4400', 'low_dollars': '0.4200', 'mean_dollars': '0.4300', 'open_dollars': '0.4300', 'previous_dollars': '0.4300'}","{'close_dollars': '0.4400', 'high_dollars': '0.4400', 'low_dollars': '0.4300', 'open_dollars': '0.4300'}","{'close_dollars': '0.4300', 'high_dollars': '0.4300', 'low_dollars': '0.4200', 'open_dollars': '0.4200'}"
76,KXMLBGAME-26MAY201340HOUMIN-HOU,1779300000,0.4321,0.44,144451.96,107543.91,0.44,0.45,0.55,0.35,0.44,0.43,0.55,0.52,0.36,0.35,0.44,0.43,"{'close_dollars': '0.4500', 'high_dollars': '0.5500', 'low_dollars': '0.3500', 'mean_dollars': '0.4321', 'open_dollars': '0.4400', 'previous_dollars': '0.4400'}","{'close_dollars': '0.4400', 'high_dollars': '0.5500', 'low_dollars': '0.3600', 'open_dollars': '0.4400'}","{'close_dollars': '0.4300', 'high_dollars': '0.5200', 'low_dollars': '0.3500', 'open_dollars': '0.4300'}"
77,KXMLBGAME-26MAY201340HOUMIN-HOU,1779303600,0.3617,0.45,408417.12,387637.75,0.45,0.12,0.57,0.07,0.12,0.11,0.58,0.56,0.11,0.07,0.44,0.43,"{'close_dollars': '0.1200', 'high_dollars': '0.5700', 'low_dollars': '0.0700', 'mean_dollars': '0.3617', 'open_dollars': '0.4500', 'previous_dollars': '0.4500'}","{'close_dollars': '0.1200', 'high_dollars': '0.5800', 'low_dollars': '0.1100', 'open_dollars': '0.4400'}","{'close_dollars': '0.1100', 'high_dollars': '0.5600', 'low_dollars': '0.0700', 'open_dollars': '0.4300'}"
78,KXMLBGAME-26MAY201340HOUMIN-HOU,1779307200,0.0717,0.12,574032.40,370303.61,0.11,0.01,0.13,0.01,0.01,0.0,0.14,0.12,0.01,0.0,0.12,0.11,"{'close_dollars': '0.0100', 'high_dollars': '0.1300', 'low_dollars': '0.0100', 'mean_dollars': '0.0717', 'open_dollars': '0.1100', 'previous_dollars': '0.1200'}","{'close_dollars': '0.0100', 'high_dollars': '0.1400', 'low_dollars': '0.0100', 'open_dollars': '0.1200'}","{'close_dollars': '0.0000', 'high_dollars': '0.1200', 'low_dollars': '0.0000', 'open_dollars': '0.1100'}"
79,KXMLBGAME-26MAY201340HOUMIN-HOU,1779310800,0.01,0.01,574240.40,208.00,0.01,0.01,0.01,0.01,1.0,0.0,1.0,0.0,0.01,0.0,0.01,0.0,"{'close_dollars': '0.0100', 'high_dollars': '0.0100', 'low_dollars': '0.0100', 'mean_dollars': '0.0100', 'open_dollars': '0.0100', 'previous_dollars': '0.0100'}","{'close_dollars': '1.0000', 'high_dollars': '1.0000', 'low_dollars': '0.0100', 'open_dollars': '0.0100'}","{'close_dollars': '0.0000', 'high_dollars': '0.0000', 'low_dollars': '0.0000', 'open_dollars': '0.0000'}"
80,KXMLBGAME-26MAY201310BALTB-TB,1779278400,0.56,0.56,407225.25,55763.05,0.56,0.56,0.56,0.55,0.56,0.55,0.56,0.55,0.56,0.55,0.56,0.55,"{'close_dollars': '0.5600', 'high_dollars': '0.5600', 'low_dollars': '0.5500', 'mean_dollars': '0.5600', 'open_dollars': '0.5600', 'previous_dollars': '0.5600'}","{'close_dollars': '0.5600', 'high_dollars': '0.5600', 'low_dollars': '0.5600', 'open_dollars': '0.5600'}","{'close_dollars': '0.5500', 'high_dollars': '0.5500', 'low_dollars': '0.5500', 'open_dollars': '0.5500'}"
81,KXMLBGAME-26MAY201310BALTB-TB,1779282000,0.5599,0.56,450354.21,43947.61,0.56,0.56,0.56,0.55,0.56,0.55,0.56,0.55,0.56,0.55,0.56,0.55,"{'close_dollars': '0.5600', 'high_dollars': '0.5600', 'low_dollars': '0.5500', 'mean_dollars': '0.5599', 'open_dollars': '0.5600', 'previous_dollars': '0.5600'}","{'close_dollars': '0.5600', 'high_dollars': '0.5600', 'low_dollars': '0.5600', 'open_dollars': '0.5600'}","{'close_dollars': '0.5500', 'high_dollars': '0.5500', 'low_dollars': '0.5500', 'open_dollars': '0.5500'}"
82,KXMLBGAME-26MAY201310BALTB-TB,1779285600,0.5477,0.56,551408.16,124457.65,0.56,0.55,0.56,0.54,0.55,0.54,0.56,0.55,0.55,0.54,0.56,0.55,"{'close_dollars': '0.5500', 'high_dollars': '0.5600', 'low_dollars': '0.5400', 'mean_dollars': '0.5477', 'open_dollars': '0.5600', 'previous_dollars': '0.5600'}","{'close_dollars': '0.5500', 'high_dollars': '0.5600', 'low_dollars': '0.5500', 'open_dollars': '0.5600'}","{'close_dollars': '0.5400', 'high_dollars': '0.5500', 'low_dollars': '0.5400', 'open_dollars': '0.5500'}"
83,KXMLBGAME-26MAY201310BALTB-TB,1779289200,0.5337,0.55,777171.97,231436.54,0.55,0.53,0.55,0.52,0.53,0.52,0.55,0.54,0.53,0.52,0.55,0.54,"{'close_dollars': '0.5300', 'high_dollars': '0.5500', 'low_dollars': '0.5200', 'mean_dollars': '0.5337', 'open_dollars': '0.5500', 'previous_dollars': '0.5500'}","{'close_dollars': '0.5300', 'high_dollars': '0.5500', 'low_dollars': '0.5300', 'open_dollars': '0.5500'}","{'close_dollars': '0.5200', 'high_dollars': '0.5400', 'low_dollars': '0.5200', 'open_dollars': '0.5400'}"
84,KXMLBGAME-26MAY201310BALTB-TB,1779292800,0.5299,0.53,1045606.39,272175.84,0.53,0.53,0.53,0.52,0.53,0.52,0.53,0.52,0.53,0.52,0.53,0.52,"{'close_dollars': '0.5300', 'high_dollars': '0.5300', 'low_dollars': '0.5200', 'mean_dollars': '0.5299', 'open_dollars': '0.5300', 'previous_dollars': '0.5300'}","{'close_dollars': '0.5300', 'high_dollars': '0.5300', 'low_dollars': '0.5300', 'open_dollars': '0.5300'}","{'close_dollars': '0.5200', 'high_dollars': '0.5200', 'low_dollars': '0.5200', 'open_dollars': '0.5200'}"
85,KXMLBGAME-26MAY201310BALTB-TB,1779296400,0.5299,0.53,1585636.44,547550.89,0.53,0.53,0.53,0.52,0.53,0.52,0.53,0.52,0.53,0.52,0.53,0.52,"{'close_dollars': '0.5300', 'high_dollars': '0.5300', 'low_dollars': '0.5200', 'mean_dollars': '0.5299', 'open_dollars': '0.5300', 'previous_dollars': '0.5300'}","{'close_dollars': '0.5300', 'high_dollars': '0.5300', 'low_dollars': '0.5300', 'open_dollars': '0.5300'}","{'close_dollars': '0.5200', 'high_dollars': '0.5200', 'low_dollars': '0.5200', 'open_dollars': '0.5200'}"
86,KXMLBGAME-26MAY201310BALTB-TB,1779300000,0.5622,0.53,2137266.97,705465.38,0.53,0.63,0.7,0.48,0.63,0.59,0.7,0.68,0.49,0.47,0.53,0.52,"{'close_dollars': '0.6300', 'high_dollars': '0.7000', 'low_dollars': '0.4800', 'mean_dollars': '0.5622', 'open_dollars': '0.5300', 'previous_dollars': '0.5300'}","{'close_dollars': '0.6300', 'high_dollars': '0.7000', 'low_dollars': '0.4900', 'open_dollars': '0.5300'}","{'close_dollars': '0.5900', 'high_dollars': '0.6800', 'low_dollars': '0.4700', 'open_dollars': '0.5200'}"
87,KXMLBGAME-26MAY201310BALTB-TB,1779303600,0.3739,0.63,2654469.74,1157581.76,0.63,0.2,0.63,0.08,0.2,0.19,0.63,0.6,0.12,0.08,0.63,0.59,"{'close_dollars': '0.2000', 'high_dollars': '0.6300', 'low_dollars': '0.0800', 'mean_dollars': '0.3739', 'open_dollars': '0.6300', 'previous_dollars': '0.6300'}","{'close_dollars': '0.2000', 'high_dollars': '0.6300', 'low_dollars': '0.1200', 'open_dollars': '0.6300'}","{'close_dollars': '0.1900', 'high_dollars': '0.6000', 'low_dollars': '0.0800', 'open_dollars': '0.5900'}"
88,KXMLBGAME-26MAY201310BALTB-TB,1779307200,0.6209,0.2,2657605.69,1446142.87,0.2,0.99,0.99,0.07,1.0,0.99,1.0,0.99,0.09,0.07,0.2,0.19,"{'close_dollars': '0.9900', 'high_dollars': '0.9900', 'low_dollars': '0.0700', 'mean_dollars': '0.6209', 'open_dollars': '0.2000', 'previous_dollars': '0.2000'}","{'close_dollars': '1.0000', 'high_dollars': '1.0000', 'low_dollars': '0.0900', 'open_dollars': '0.2000'}","{'close_dollars': '0.9900', 'high_dollars': '0.9900', 'low_dollars': '0.0700', 'open_dollars': '0.1900'}"
